fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,pH,sulphates,alcohol,quality
6.4,0.26,0.3,0.7884573603642703,-3.6888794541139363,3.4965075614664802,3.21,0.47,10.6,6
7.9,0.46,0.32,1.410986973710262,-3.4112477175156566,3.6888794541139363,3.18,0.44,12.8,7
6.5,0.41,0.64,2.468099531471619,-2.7333680090865,4.174387269895637,3.12,0.51,8.9,5
7.5,0.32,0.37,0.1823215567939546,-3.036554268074246,3.091042453358316,3.09,0.43,9.3,5
6.6,0.21,0.38,0.7884573603642703,-3.649658740960655,3.6888794541139363,3.25,0.4,11.1,8
7.1,0.21,0.3,0.3364722366212129,-3.2968373663379125,3.8066624897703196,3.13,0.33,9.9,6
7.6,0.26,0.47,0.47000362924573563,-2.6882475738060303,1.6094379124341003,3.1,0.45,9.6,5
7.6,0.21,0.44,0.6418538861723947,-3.324236340526027,2.302585092994046,3.01,0.7,12.8,6
6.9,0.25,0.26,1.6486586255873816,-3.7297014486341915,3.58351893845611,3.16,0.72,10.7,7
7.1,0.26,0.32,2.670694414558441,-2.603690185777967,3.367295829986474,2.96,0.42,9.2,6
7.3,0.22,0.4,2.691243082785829,-3.170085660698769,3.7954891891721947,3.36,0.41,9.1,7
6.2,0.37,0.22,2.1162555148025524,-3.6888794541139363,3.58351893845611,3.33,0.6,9.6,6
7.9,0.22,0.45,2.653241964607215,-3.270169119255751,3.970291913552122,3.03,0.46,9.2,6
6.9,0.25,0.26,1.6486586255873816,-3.7297014486341915,3.58351893845611,3.16,0.72,10.7,7
7.3,0.22,0.4,2.691243082785829,-3.170085660698769,3.7954891891721947,3.36,0.41,9.1,7
7.1,0.26,0.32,2.670694414558441,-2.603690185777967,3.367295829986474,2.96,0.42,9.2,6
7.4,0.25,0.37,1.9315214116032138,-3.912023005428146,2.6390573296152584,3.0,0.48,10.7,7
6.8,0.18,0.37,0.4054651081081644,-3.6119184129778077,3.6109179126442243,3.3,0.45,10.8,6
7.0,0.17,0.37,0.4054651081081644,-3.575550768806933,3.258096538021482,3.3,0.46,10.8,7
6.4,0.3,0.38,2.0541237336955462,-3.079113882493042,3.5553480614894135,3.1,0.37,9.0,5
5.0,0.33,0.16,0.4054651081081644,-3.0159349808715104,2.302585092994046,3.48,0.44,10.7,6
5.0,0.33,0.16,0.4054651081081644,-3.0159349808715104,2.302585092994046,3.48,0.44,10.7,6
8.9,0.33,0.32,0.4054651081081644,-3.0576076772720784,2.3978952727983707,3.19,0.46,9.4,5
7.0,0.26,0.46,2.744060638625243,-3.2968373663379125,4.110873864173311,2.94,0.35,8.8,6
6.4,0.3,0.38,2.0541237336955462,-3.079113882493042,3.5553480614894135,3.1,0.37,9.0,5
6.3,0.21,0.4,0.5306282510621704,-3.473768074496991,3.871201010907891,3.42,0.49,11.5,6
8.0,0.23,0.46,0.4054651081081644,-3.506557897319982,3.4011973816621555,3.23,0.47,12.5,6
9.2,0.28,0.41,0.0,-3.170085660698769,2.6390573296152584,2.96,0.25,10.5,6
7.3,0.27,0.39,1.9021075263969205,-2.7488721956224653,3.332204510175204,3.29,0.3,9.7,5
7.6,0.32,0.36,0.47000362924573563,-3.2188758248682006,3.4657359027997265,3.23,0.52,11.3,6
5.0,0.33,0.16,0.4054651081081644,-3.0159349808715104,2.302585092994046,3.48,0.44,10.7,6
9.7,0.24,0.45,0.1823215567939546,-3.4112477175156566,2.3978952727983707,2.74,0.47,10.8,6
8.0,0.28,0.42,1.9600947840472698,-3.101092789211817,3.713572066704308,3.17,0.43,10.6,5
8.2,0.37,0.36,0.0,-3.3813947543659757,2.833213344056216,3.04,0.32,11.7,8
7.2,0.26,0.44,1.9600947840472698,-3.6119184129778077,3.2188758248682006,3.02,0.34,11.1,8
8.2,0.37,0.36,0.0,-3.3813947543659757,2.833213344056216,3.04,0.32,11.7,8
6.4,0.23,0.33,0.13976194237515863,-3.123565645063876,2.740840023925201,3.33,0.44,11.0,6
5.9,0.4,0.32,1.791759469228055,-3.3813947543659757,3.912023005428146,3.51,0.58,12.5,7
7.6,0.28,0.39,0.1823215567939546,-3.270169119255751,3.044522437723423,3.16,0.67,10.0,6
8.0,0.28,0.42,1.9600947840472698,-3.101092789211817,3.713572066704308,3.17,0.43,10.6,5
7.2,0.23,0.39,0.8329091229351039,-3.4112477175156566,3.367295829986474,3.26,0.54,12.3,7
6.8,0.32,0.37,1.2237754316221157,-3.7722610630529876,2.9444389791664403,3.14,0.53,12.7,6
7.2,0.23,0.39,0.8329091229351039,-3.4112477175156566,3.367295829986474,3.26,0.54,12.3,7
6.9,0.18,0.38,1.8718021769015913,-3.2441936328524905,2.995732273553991,3.1,0.42,10.5,5
9.4,0.26,0.53,0.1823215567939546,-3.0576076772720784,3.2188758248682006,3.23,0.28,12.5,6
8.3,0.33,0.42,0.13976194237515863,-3.4112477175156566,2.8903717578961645,3.2,0.32,12.4,3
7.3,0.29,0.3,2.5649493574615367,-3.146555163288575,3.828641396489095,3.06,0.41,8.7,6
7.9,0.41,0.37,1.5040773967762742,-3.506557897319982,3.6888794541139363,3.17,0.54,12.4,7
7.9,0.44,0.37,1.766441661243765,-3.4112477175156566,3.295836866004329,3.16,0.54,12.6,7
7.7,0.39,0.3,1.6486586255873816,-3.2968373663379125,3.367295829986474,3.38,0.44,11.0,6
7.7,0.26,0.31,0.26236426446749106,-3.146555163288575,3.8501476017100584,3.42,0.5,10.1,6
7.8,0.32,0.31,0.5306282510621704,-3.324236340526027,3.828641396489095,3.03,0.48,10.5,5
6.8,0.32,0.37,1.2237754316221157,-3.7722610630529876,2.9444389791664403,3.14,0.53,12.7,6
7.3,0.24,0.39,1.2809338454620642,-3.7297014486341915,3.5553480614894135,3.17,0.51,10.9,5
7.1,0.44,0.37,0.9932517730102834,-3.1941832122778293,3.5553480614894135,3.07,0.43,13.5,7
10.3,0.25,0.48,0.7884573603642703,-3.170085660698769,3.332204510175204,3.19,0.59,9.7,5
7.9,0.14,0.28,0.5877866649021191,-3.1941832122778293,3.784189633918261,3.45,0.43,9.2,6
7.4,0.18,0.42,0.7419373447293773,-3.324236340526027,3.4965075614664802,3.4,0.41,10.6,7
8.1,0.43,0.42,1.8870696490323797,-3.4112477175156566,3.58351893845611,2.98,0.39,13.3,7
7.1,0.44,0.37,0.9932517730102834,-3.1941832122778293,3.5553480614894135,3.07,0.43,13.5,7
6.4,0.26,0.22,1.62924053973028,-3.2968373663379125,3.1354942159291497,3.29,0.32,10.1,5
8.0,0.66,0.72,2.865053949911875,-3.170085660698769,4.127134385045092,2.92,0.68,9.4,4
8.0,0.2,0.4,1.6486586255873816,-2.900422093749666,3.713572066704308,3.18,0.4,10.6,7
7.2,0.21,0.34,0.09531017980432493,-3.079113882493042,3.2188758248682006,3.25,0.4,11.3,6
7.2,0.18,0.31,0.09531017980432493,-3.101092789211817,2.995732273553991,3.32,0.4,10.8,7
8.4,0.57,0.44,2.3702437414678603,-2.9759296462578115,3.828641396489095,3.15,0.51,10.4,5
5.3,0.26,0.23,1.6389967146756448,-3.3813947543659757,3.871201010907891,3.82,0.51,10.5,7
5.7,0.245,0.33,0.09531017980432493,-3.0159349808715104,3.332204510175204,3.13,0.42,9.3,5
5.6,0.245,0.32,0.09531017980432493,-3.0576076772720784,3.1780538303479458,3.12,0.42,9.3,6
7.3,0.25,0.41,0.5877866649021191,-3.2968373663379125,3.9512437185814275,3.29,0.39,12.2,7
6.4,0.22,0.34,0.5877866649021191,-2.864704011147587,3.367295829986474,3.81,0.57,10.3,6
7.3,0.18,0.65,0.3364722366212129,-3.079113882493042,3.332204510175204,3.33,0.62,9.4,6
6.4,0.17,0.27,1.9021075263969205,-3.324236340526027,4.477336814478207,3.28,0.35,10.2,6
6.9,0.29,0.16,1.916922612182061,-3.3813947543659757,4.174387269895637,3.08,0.39,9.0,6
6.2,0.21,0.38,1.916922612182061,-3.324236340526027,4.1588830833596715,3.06,0.36,9.3,6
6.4,0.23,0.3,1.9600947840472698,-3.2968373663379125,4.143134726391533,3.06,0.34,9.2,6
7.3,0.19,0.68,0.4054651081081644,-2.995732273553991,3.4339872044851463,3.32,0.64,9.4,6
7.3,0.18,0.65,0.3364722366212129,-3.079113882493042,3.332204510175204,3.33,0.62,9.4,6
9.6,0.29,0.46,0.371563556432483,-3.2441936328524905,4.350277936359301,2.92,0.46,9.5,6
7.2,0.14,0.35,0.1823215567939546,-3.324236340526027,2.70805020110221,3.46,0.39,9.9,5
6.9,0.31,0.34,2.0014800002101243,-2.8302178350764176,3.58351893845611,3.46,0.62,11.1,7
7.5,0.28,0.34,1.4350845252893227,-3.575550768806933,3.58351893845611,2.99,0.41,12.3,8
7.6,0.31,0.29,2.3513752571634776,-3.2188758248682006,3.044522437723423,3.04,0.35,9.4,5
8.4,0.35,0.56,2.624668592163159,-3.036554268074246,4.007333185232471,3.07,0.58,9.4,6
8.1,0.5,0.47,0.09531017980432493,-3.2968373663379125,3.1354942159291497,3.21,0.42,10.9,5
8.1,0.5,0.47,0.09531017980432493,-3.2968373663379125,3.1354942159291497,3.21,0.42,10.9,5
8.4,0.35,0.56,2.624668592163159,-3.036554268074246,4.007333185232471,3.07,0.58,9.4,6
6.2,0.22,0.27,0.4054651081081644,-2.7488721956224653,2.995732273553991,3.22,0.46,9.2,6
7.6,0.31,0.29,2.3513752571634776,-3.2188758248682006,3.044522437723423,3.04,0.35,9.4,5
7.0,0.24,0.36,1.589235205116581,-2.488914671185539,2.302585092994046,3.33,0.37,10.8,6
6.6,0.27,0.3,0.6418538861723947,-3.6888794541139363,2.6390573296152584,3.29,0.62,10.5,6
7.8,0.16,0.41,0.5306282510621704,-3.649658740960655,3.367295829986474,3.02,0.78,12.5,6
7.7,0.27,0.34,0.5877866649021191,-3.575550768806933,3.258096538021482,2.99,0.48,12.1,7
7.4,0.31,0.74,2.3702437414678603,-3.2441936328524905,3.9318256327243257,3.02,0.43,8.7,5
8.0,0.45,0.36,2.174751721484161,-3.649658740960655,3.912023005428146,3.07,0.25,12.7,8
7.7,0.27,0.34,0.5877866649021191,-3.575550768806933,3.258096538021482,2.99,0.48,12.1,7
7.8,0.16,0.41,0.5306282510621704,-3.649658740960655,3.367295829986474,3.02,0.78,12.5,6
6.6,0.16,0.29,0.5877866649021191,-2.995732273553991,3.6888794541139363,3.06,0.44,11.4,7
8.3,0.21,0.4,0.47000362924573563,-3.4420193761824103,3.5553480614894135,3.02,0.6,12.9,7
7.2,0.32,0.33,0.3364722366212129,-3.540459448995663,3.367295829986474,3.15,0.51,12.8,7
6.6,0.16,0.3,0.47000362924573563,-3.3813947543659757,2.70805020110221,3.38,0.44,11.2,6
8.4,0.16,0.33,0.4054651081081644,-3.4112477175156566,2.772588722239781,3.14,0.42,9.7,6
7.5,0.23,0.32,2.2192034840549946,-3.270169119255751,3.9889840465642745,3.04,0.56,9.7,6
6.2,0.17,0.3,0.09531017980432493,-3.2968373663379125,2.6390573296152584,3.5,0.54,10.3,6
6.9,0.39,0.22,1.4586150226995167,-3.506557897319982,2.302585092994046,3.0,0.87,11.6,4
6.9,0.41,0.22,1.4350845252893227,-3.473768074496991,2.302585092994046,3.0,0.86,11.6,4
7.5,0.23,0.32,2.2192034840549946,-3.270169119255751,3.9889840465642745,3.04,0.56,9.7,6
7.5,0.38,0.33,1.6094379124341003,-3.101092789211817,3.4011973816621555,3.32,0.44,10.9,6
7.3,0.42,0.38,1.916922612182061,-3.101092789211817,3.367295829986474,3.19,0.37,12.6,7
7.3,0.34,0.39,1.6486586255873816,-3.2188758248682006,3.8066624897703196,3.3,0.47,12.4,6
7.8,0.23,0.28,1.55814461804655,-3.170085660698769,3.8066624897703196,2.96,0.4,11.5,5
9.0,0.245,0.38,1.7749523509116738,-3.101092789211817,3.9512437185814275,2.93,0.35,10.2,6
6.9,0.2,0.4,2.0412203288596382,-3.4420193761824103,3.9318256327243257,3.22,0.27,11.4,5
7.4,0.19,0.42,1.8562979903656263,-2.703062659591171,3.6635616461296463,3.3,0.33,9.6,6
8.2,0.2,0.36,2.0918640616783932,-3.3524072174927233,4.0943445622221,3.05,0.3,10.3,6
8.0,0.59,0.71,2.8535925063928684,-3.270169119255751,4.110873864173311,2.95,0.75,9.3,5
7.9,0.14,0.45,0.5877866649021191,-2.995732273553991,2.833213344056216,3.33,0.49,10.7,7
6.8,0.24,0.4,0.5877866649021191,-3.0576076772720784,3.5263605246161616,3.13,0.49,12.8,8
9.7,0.14,0.59,0.4054651081081644,-3.0159349808715104,3.1354942159291497,2.98,0.62,9.5,5
9.2,0.15,0.68,0.47000362924573563,-3.079113882493042,3.091042453358316,3.02,0.45,10.4,6
9.4,0.17,0.55,0.47000362924573563,-3.0159349808715104,2.6390573296152584,3.02,0.61,10.3,6
5.2,0.365,0.08,2.6026896854443837,-3.1941832122778293,3.6109179126442243,3.46,0.39,9.9,6
6.3,0.23,0.22,1.3217558399823195,-3.2441936328524905,3.6109179126442243,3.23,0.5,10.7,6
9.6,0.25,0.54,0.26236426446749106,-3.2188758248682006,2.772588722239781,2.94,0.43,10.5,5
9.2,0.32,0.42,0.26236426446749106,-3.079113882493042,2.6390573296152584,3.08,0.48,9.6,5
6.4,0.31,0.4,1.824549292051046,-3.2188758248682006,3.828641396489095,3.15,0.46,9.3,6
8.1,0.2,0.36,2.272125885509337,-3.123565645063876,4.143134726391533,3.1,0.46,10.0,6
7.9,0.255,0.26,0.6931471805599453,-3.649658740960655,3.6888794541139363,3.04,0.39,11.2,6
7.0,0.15,0.34,0.3364722366212129,-3.2441936328524905,3.044522437723423,3.32,0.62,10.8,5
6.4,0.15,0.31,0.09531017980432493,-3.123565645063876,3.2188758248682006,3.54,0.51,10.3,6
6.4,0.25,0.53,1.8870696490323797,-3.270169119255751,4.07753744390572,3.03,0.42,8.8,5
7.6,0.19,0.42,0.4054651081081644,-3.123565645063876,1.791759469228055,3.04,0.74,12.8,6
7.3,0.43,0.37,1.5260563034950492,-3.575550768806933,2.833213344056216,3.23,0.43,13.2,6
5.1,0.31,0.3,-0.10536051565782628,-3.2968373663379125,3.332204510175204,3.54,0.56,10.1,6
6.2,0.2,0.26,0.5306282510621704,-2.375155785828881,3.6888794541139363,3.44,0.66,11.0,5
6.9,0.16,0.35,0.26236426446749106,-3.146555163288575,3.044522437723423,3.25,0.62,10.8,6
7.7,0.32,0.48,0.8329091229351039,-3.2188758248682006,3.332204510175204,3.2,0.52,12.8,7
6.5,0.22,0.72,1.916922612182061,-3.170085660698769,3.4965075614664802,3.12,0.36,9.2,6
6.8,0.26,0.33,0.4054651081081644,-3.0576076772720784,3.784189633918261,3.12,0.44,10.5,6
5.2,0.37,0.33,0.1823215567939546,-3.575550768806933,2.5649493574615367,3.37,0.38,11.7,6
8.4,0.19,0.43,0.7419373447293773,-2.9565115604007097,2.995732273553991,2.85,0.46,9.5,5
8.3,0.21,0.41,0.7884573603642703,-2.995732273553991,3.1780538303479458,2.85,0.45,9.5,5
6.8,0.15,0.32,2.174751721484161,-2.8473122684357177,3.1780538303479458,3.4,0.4,8.8,6
7.8,0.21,0.39,0.5877866649021191,-3.3813947543659757,4.127134385045092,3.09,0.75,12.6,8
9.0,0.24,0.5,0.1823215567939546,-3.036554268074246,3.258096538021482,3.21,0.34,12.4,6
5.7,0.21,0.24,0.8329091229351039,-3.0576076772720784,4.0943445622221,3.65,0.72,10.1,6
7.8,0.29,0.36,1.9459101490553132,-3.170085660698769,3.6375861597263857,3.26,0.37,11.2,8
6.7,0.18,0.3,1.8562979903656263,-3.036554268074246,3.6888794541139363,3.29,0.52,10.0,5
6.7,0.18,0.3,1.8562979903656263,-3.036554268074246,3.6888794541139363,3.29,0.52,10.0,5
8.4,0.58,0.27,2.4973291697865574,-3.4112477175156566,3.6109179126442243,2.99,0.39,10.8,6
7.2,0.16,0.32,-0.2231435513142097,-3.2188758248682006,3.912023005428146,3.27,0.33,10.0,6
7.6,0.54,0.23,0.6931471805599453,-3.540459448995663,2.5649493574615367,3.04,0.33,10.4,5
8.4,0.58,0.27,2.4973291697865574,-3.4112477175156566,3.6109179126442243,2.99,0.39,10.8,6
6.6,0.25,0.31,2.517696472610991,-2.8302178350764176,3.9512437185814275,3.51,0.47,9.8,6
7.3,0.23,0.37,0.6418538861723947,-3.1941832122778293,3.9318256327243257,3.26,0.4,12.2,8
7.3,0.39,0.37,0.09531017980432493,-3.146555163288575,3.58351893845611,3.39,0.48,12.7,8
7.0,0.46,0.39,1.824549292051046,-3.2441936328524905,3.828641396489095,3.21,0.35,12.2,7
8.2,0.35,0.4,1.840549633397487,-3.2441936328524905,3.5553480614894135,3.15,0.34,11.9,7
7.8,0.29,0.36,1.9459101490553132,-3.170085660698769,3.6375861597263857,3.26,0.37,11.2,8
9.2,0.35,0.39,-0.10536051565782628,-3.170085660698769,2.70805020110221,2.96,0.28,10.4,4
8.0,0.57,0.39,1.3609765531356006,-3.3813947543659757,3.091042453358316,3.29,0.67,12.8,7
6.5,0.37,0.33,1.3609765531356006,-3.6119184129778077,3.6888794541139363,3.28,0.39,12.7,7
5.7,0.21,0.24,0.8329091229351039,-3.0576076772720784,4.0943445622221,3.65,0.72,10.1,6
6.7,0.18,0.3,1.8562979903656263,-3.036554268074246,3.6888794541139363,3.29,0.52,10.0,5
7.8,0.13,0.3,0.5877866649021191,-3.2188758248682006,3.7612001156935624,3.43,0.41,9.0,5
7.6,0.19,0.41,0.09531017980432493,-3.2188758248682006,3.6375861597263857,2.92,0.42,11.4,5
7.3,0.22,0.41,2.7343675094195836,-2.995732273553991,4.007333185232471,3.32,0.59,8.9,6
6.3,0.29,0.4,1.8718021769015913,-3.2441936328524905,3.7612001156935624,3.15,0.44,9.3,6
6.8,0.35,0.32,0.8754687373538999,-3.036554268074246,3.5553480614894135,3.28,0.46,12.0,8
6.5,0.19,0.32,0.3364722366212129,-3.2188758248682006,3.4339872044851463,3.36,0.54,10.8,7
6.2,0.12,0.26,1.7404661748405046,-3.123565645063876,4.02535169073515,3.52,0.37,10.5,6
6.0,0.13,0.28,1.7404661748405046,-3.270169119255751,4.02535169073515,3.59,0.43,10.6,7
6.4,0.25,0.33,0.3364722366212129,-3.2188758248682006,3.7376696182833684,3.19,0.48,11.3,7
6.9,0.32,0.16,0.3364722366212129,-2.9759296462578115,2.70805020110221,3.22,0.38,9.5,4
7.6,0.19,0.41,0.09531017980432493,-3.2188758248682006,3.6375861597263857,2.92,0.42,11.4,5
6.7,0.13,0.28,0.1823215567939546,-3.079113882493042,3.5553480614894135,3.33,0.33,10.1,7
7.0,0.14,0.41,-0.10536051565782628,-3.2968373663379125,3.091042453358316,3.25,0.43,10.9,6
7.6,0.27,0.24,1.33500106673234,-2.8473122684357177,2.9444389791664403,3.15,0.45,8.9,5
7.3,0.22,0.41,2.7343675094195836,-2.995732273553991,4.007333185232471,3.32,0.59,8.9,6
7.6,0.28,0.39,0.6418538861723947,-2.9565115604007097,3.1354942159291497,3.25,0.4,10.4,6
8.3,0.26,0.41,2.2192034840549946,-3.170085660698769,3.713572066704308,3.1,0.38,12.0,7
10.7,0.22,0.56,2.1041341542702074,-3.123565645063876,3.6109179126442243,2.87,0.68,9.5,6
10.7,0.22,0.56,2.1041341542702074,-3.123565645063876,3.6109179126442243,2.87,0.68,9.5,6
6.9,0.23,0.34,0.9932517730102834,-3.4420193761824103,3.1780538303479458,3.14,0.38,12.4,7
6.2,0.3,0.32,0.5306282510621704,-3.4420193761824103,3.4011973816621555,3.28,0.41,11.2,7
6.9,0.27,0.41,0.5306282510621704,-3.0576076772720784,1.791759469228055,3.15,0.69,11.4,6
6.9,0.28,0.41,0.5306282510621704,-2.995732273553991,2.302585092994046,3.16,0.71,11.4,6
6.9,0.28,0.3,0.47000362924573563,-3.0576076772720784,3.828641396489095,3.35,0.38,11.1,7
6.9,0.46,0.2,-0.10536051565782628,-2.9187712324178627,1.6094379124341003,3.1,0.42,10.4,6
6.9,0.38,0.32,2.1400661634962708,-3.123565645063876,3.58351893845611,3.38,0.35,12.0,7
5.7,0.43,0.3,1.7404661748405046,-3.2441936328524905,3.1780538303479458,3.54,0.61,12.3,7
6.6,0.56,0.16,1.1314021114911006,-3.101092789211817,3.332204510175204,3.12,0.35,9.1,6
7.1,0.36,0.56,0.26236426446749106,-3.079113882493042,3.2188758248682006,3.24,0.33,10.5,6
6.8,0.23,0.4,0.47000362924573563,-3.0576076772720784,1.6094379124341003,3.23,0.7,11.4,6
6.2,0.33,0.29,0.26236426446749106,-3.170085660698769,3.258096538021482,3.77,0.64,9.5,5
5.6,0.49,0.13,1.5040773967762742,-3.2441936328524905,2.833213344056216,3.42,0.9,13.7,7
6.6,0.42,0.33,1.0296194171811581,-3.3813947543659757,2.70805020110221,3.28,0.51,13.4,6
7.3,0.18,0.29,0.1823215567939546,-3.123565645063876,2.4849066497880004,3.2,0.48,11.3,7
8.1,0.19,0.4,-0.10536051565782628,-3.2968373663379125,4.290459441148391,3.06,0.34,10.0,6
5.9,0.19,0.26,2.0014800002101243,-3.3813947543659757,3.4965075614664802,3.49,0.42,10.1,6
6.2,0.16,0.47,0.3364722366212129,-3.540459448995663,3.1354942159291497,3.26,0.42,12.2,6
6.6,0.42,0.33,1.0296194171811581,-3.3813947543659757,2.70805020110221,3.28,0.51,13.4,6
5.7,0.135,0.3,1.5260563034950492,-3.170085660698769,2.9444389791664403,3.31,0.42,9.3,6
5.6,0.49,0.13,1.5040773967762742,-3.2441936328524905,2.833213344056216,3.42,0.9,13.7,7
6.9,0.19,0.33,0.47000362924573563,-3.2441936328524905,3.295836866004329,3.09,0.46,12.3,7
7.3,0.18,0.29,0.1823215567939546,-3.123565645063876,2.4849066497880004,3.2,0.48,11.3,7
7.3,0.25,0.36,2.5726122302071057,-2.995732273553991,3.5553480614894135,3.04,0.46,8.9,7
7.3,0.25,0.36,2.5726122302071057,-2.995732273553991,3.5553480614894135,3.04,0.46,8.9,7
7.0,0.2,0.34,1.7404661748405046,-3.3524072174927233,3.4657359027997265,3.19,0.46,11.5,6
7.3,0.25,0.36,2.5726122302071057,-2.995732273553991,3.5553480614894135,3.04,0.46,8.9,7
6.3,0.67,0.48,2.533696813957432,-2.9565115604007097,4.04305126783455,3.17,0.52,9.3,6
7.4,0.4,0.29,1.6863989535702288,-3.123565645063876,3.4339872044851463,3.3,0.5,11.1,8
7.1,0.26,0.31,0.7884573603642703,-3.123565645063876,3.367295829986474,3.34,0.64,10.9,8
9.0,0.31,0.48,1.8870696490323797,-3.146555163288575,2.3978952727983707,2.9,0.38,11.6,5
6.3,0.39,0.24,1.9315214116032138,-2.6736487743848776,2.1972245773362196,3.15,0.35,10.2,4
8.2,0.22,0.36,1.916922612182061,-3.3813947543659757,2.4849066497880004,3.01,0.38,10.5,8
7.1,0.19,0.28,1.2809338454620642,-3.4112477175156566,2.772588722239781,2.91,0.78,11.4,6
7.3,0.25,0.36,2.5726122302071057,-2.995732273553991,3.5553480614894135,3.04,0.46,8.9,7
7.9,0.2,0.34,0.1823215567939546,-3.2188758248682006,3.367295829986474,3.14,0.41,10.6,6
7.1,0.26,0.32,1.7749523509116738,-3.2968373663379125,3.6635616461296463,3.31,0.4,11.6,6
7.0,0.2,0.34,1.7404661748405046,-3.3524072174927233,3.4657359027997265,3.19,0.46,11.5,6
6.9,0.3,0.33,1.410986973710262,-3.3524072174927233,3.258096538021482,3.25,0.79,12.3,8
8.1,0.29,0.49,1.9600947840472698,-3.170085660698769,3.091042453358316,3.14,0.41,10.8,6
5.8,0.17,0.3,0.3364722366212129,-3.2968373663379125,4.007333185232471,3.29,0.38,11.3,6
5.9,0.415,0.02,-0.2231435513142097,-3.270169119255751,3.091042453358316,3.36,0.36,9.3,5
6.6,0.23,0.26,0.26236426446749106,-3.101092789211817,2.772588722239781,3.36,0.6,10.0,6
6.9,0.35,0.74,0.0,-3.123565645063876,2.8903717578961645,3.13,0.55,10.2,5
7.6,0.14,0.74,0.47000362924573563,-3.2188758248682006,3.295836866004329,3.07,0.4,10.8,7
9.2,0.28,0.49,2.468099531471619,-3.170085660698769,3.367295829986474,3.1,0.34,10.1,4
6.2,0.18,0.49,1.5040773967762742,-3.0576076772720784,2.833213344056216,3.27,0.37,11.6,6
5.3,0.165,0.24,0.09531017980432493,-2.9759296462578115,3.2188758248682006,3.32,0.47,9.1,5
9.8,0.25,0.74,2.302585092994046,-2.882403588246988,3.58351893845611,3.06,0.43,10.0,4
8.1,0.29,0.49,1.9600947840472698,-3.170085660698769,3.091042453358316,3.14,0.41,10.8,6
6.8,0.22,0.49,-0.10536051565782628,-2.9565115604007097,3.258096538021482,3.25,0.35,11.4,6
7.2,0.22,0.49,0.0,-3.101092789211817,3.5263605246161616,3.05,0.34,12.7,6
7.4,0.25,0.49,0.09531017980432493,-3.170085660698769,3.5553480614894135,3.13,0.55,11.3,5
8.2,0.18,0.49,0.09531017980432493,-3.4112477175156566,3.332204510175204,3.0,0.68,10.4,7
6.1,0.22,0.49,0.4054651081081644,-2.9759296462578115,2.8903717578961645,3.3,0.46,9.6,5
7.0,0.39,0.24,0.0,-3.036554268074246,2.0794415416798357,3.0,0.31,10.1,4
6.1,0.22,0.49,0.4054651081081644,-2.9759296462578115,2.8903717578961645,3.3,0.46,9.6,5
6.5,0.36,0.49,1.0647107369924282,-3.506557897319982,2.772588722239781,3.1,0.49,12.1,7
7.1,0.29,0.49,0.1823215567939546,-3.473768074496991,3.4657359027997265,3.07,0.33,12.2,6
7.4,0.25,0.49,0.09531017980432493,-3.170085660698769,3.5553480614894135,3.13,0.55,11.3,5
6.9,0.23,0.24,2.653241964607215,-2.9374633654300153,2.9444389791664403,3.17,0.5,9.6,5
8.2,0.18,0.49,0.09531017980432493,-3.4112477175156566,3.332204510175204,3.0,0.68,10.4,7
6.3,0.23,0.49,1.9600947840472698,-2.995732273553991,4.204692619390966,3.23,0.34,9.5,5
6.1,0.25,0.49,2.028148247292285,-2.9565115604007097,4.204692619390966,3.16,0.47,8.9,5
7.2,0.26,0.74,2.6100697927420065,-2.995732273553991,4.02535169073515,3.03,0.44,8.8,5
7.2,0.31,0.24,0.3364722366212129,-2.864704011147587,2.833213344056216,3.16,0.35,10.5,5
8.0,0.25,0.49,0.1823215567939546,-2.796881414808826,3.295836866004329,3.08,0.34,9.4,5
7.0,0.18,0.49,1.667706820558076,-3.2188758248682006,3.5263605246161616,3.24,0.4,12.2,6
7.8,0.43,0.49,2.5649493574615367,-3.4112477175156566,3.6109179126442243,3.14,0.35,11.3,6
8.3,0.2,0.74,1.4929040961781488,-3.123565645063876,3.4965075614664802,3.25,0.42,12.2,6
6.3,0.27,0.49,0.1823215567939546,-2.7646205525906042,3.5553480614894135,3.38,0.42,12.2,6
7.4,0.16,0.49,0.1823215567939546,-2.900422093749666,2.8903717578961645,3.23,0.47,11.2,6
